Std:Min:Sek;MSB A00;    ; ;MSB A01;    ; ;MSB A02;    ; ;MSB A03;    ; ;MSB A04;    ; ;MSB A05;    ; ;MSB A06;    ; ;MSB A07;    ; ;MSB A08;    ; ;MSB A09;    ; ;MSB A10;    ; ;MSB A11;    ; ;MSB A12;    ; ;MSB A13;    ; ;MSB A14;    ; ;MSB A15;    ; ;
000:22:37,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000070;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:37,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000069;m   ;-;-000011;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:38,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000068;m   ;-;-000011;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:38,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000067;m   ;-;-000012;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:39,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000066;m   ;-;-000012;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:39,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000065;m   ;-;-000013;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:40,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000064;m   ;-;-000013;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:40,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000063;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:41,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000062;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:41,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000061;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:42,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000061;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:42,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000060;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:43,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000060;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:43,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000059;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:44,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000059;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:44,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000059;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:45,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000058;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:45,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000058;m   ;-;-000013;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:46,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000058;m   ;-;-000013;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:46,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000057;m   ;-;-000012;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:47,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000057;m   ;-;-000012;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:47,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000056;m   ;-;-000011;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:48,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000055;m   ;-;-000011;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:48,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000054;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:49,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000054;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:49,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000053;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:50,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000052;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:50,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000051;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:51,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000050;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:51,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000050;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:52,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000049;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:52,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000049;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:53,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000048;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:53,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000048;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:54,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000048;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:54,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000048;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:55,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000047;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:55,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000047;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:56,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:56,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:57,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000010;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:57,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000009;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:58,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000009;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:58,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000007;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:59,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000007;m   ;-; 0000,3;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:22:59,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000005;m   ;-; 0000,4;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:00,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000005;m   ;-; 0000,4;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:00,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000003;m   ;-; 0000,3;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:01,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000003;m   ;-; 0000,2;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:01,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:02,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:02,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:03,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:03,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:04,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000046;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:04,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000045;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:05,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000044;m   ;-;-000001;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:05,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000043;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0028,5;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:06,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000042;m   ;-;-000002;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:06,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000040;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:07,0; 0005,1;V   ;-; 000090;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000039;m   ;-;-000004;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:07,5; 0005,0;V   ;-; 000090;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000037;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:08,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000035;m   ;-;-000008;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:08,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000034;m   ;-;-000011;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:09,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000033;m   ;-;-000011;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:09,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000032;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:10,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000031;m   ;-;-000014;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:10,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000030;m   ;-;-000016;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:11,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000029;m   ;-;-000016;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:11,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000028;m   ;-;-000018;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:12,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000027;m   ;-;-000018;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:12,5; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000026;m   ;-;-000019;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:13,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000025;m   ;-;-000019;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:13,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000025;m   ;-;-000020;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:14,0; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000024;m   ;-;-000020;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:14,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000024;m   ;-;-000019;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:15,0; 0005,1;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000023;m   ;-;-000019;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
000:23:15,5; 0005,0;V   ;-; 000100;%LQI;-; 0011,7;V   ;-; 0000,0;A   ;-; 001155;mAh ;-; 000023;m   ;-;-000017;m   ;-; 0000,0;m/s ;-; 0028,6;°C  ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-; 000000;    ;-;
