Time,Battery voltage,Battery current,Battery power,DC-DC current,DC-DC voltage,DC-DC input power,DC-DC output power,Fr drive power max,Rr regen power max,Rr drive power max,Nominal full pack,Nominal remaining,Energy buffer,SOC,Usable full pack,Usable remaining,DC Charge total,AC Charge total,Charge total,Discharge total,Regen total,Discharge cycles,Charge cycles,Battery odometer,Max discharge power,Max regen power,Rated range,Typical range,Full rated range,Full typical range,Cell temp min,Cell temp avg,Cell temp max,Cell temp diff,Cell min,Cell avg,Cell max,Cell diff,
852284,375.35,39.6,14.86386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852356,375.36,39.7,14.901792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852386,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852505,375.03,42.2,15.826266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852590,374.9,42.2,15.82078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852761,375.13,42.2,15.830486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852830,375.12,41.2,15.454944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7352,9.84845,11.6022,2.867,3.872585,3.90029234375,3.93816,0.0655749999999999,
852945,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853019,375.38,41,15.39058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853161,375.36,40.5,15.20208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853223,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853243,375.36,40.6,15.239616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853318,375.35,40.5,15.201675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853415,375.11,40.5,15.191955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853516,375.25,38,14.2595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853533,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853616,375.62,37.9,14.235998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853879,375.5,37.6,14.1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853923,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8694,9.95024375,12.4318,3.5624,3.872585,3.90029234375,3.93816,0.0655749999999999,
853991,375.02,39.8,14.925796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854070,375.54,41.1,15.434694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854220,375.16,41.2,15.456592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854236,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854297,375.1,40.1,15.04151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854378,375.1,40.1,15.04151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8694,9.95024375,12.4318,3.5624,3.872585,3.90040671875,3.93816,0.0655749999999999,
854501,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854552,374.98,40.2,15.074196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854672,375.36,39.8,14.939328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854779,375.26,39.8,14.935348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854836,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854845,375.51,39.8,14.945298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854982,375.39,39.2,14.715288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855060,375.4,39.1,14.67814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855061,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855142,375.4,39.1,14.67814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855175,,,,,,,,,,,,,,,,,2199.128,11420.125,,,2372.951,,,,,,,,,,,,,,,,,,
855185,,,,,,,,,,,81.9,61.8,4,74.1976893453145,77.9,57.8,,,,,,185.331746031746,195.265006105006,,,,,,,,,,,,,,,,
855384,375.61,35.8,13.446838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855479,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8694,9.95024375,12.4318,3.5624,3.872585,3.90056239583333,3.93816,0.0655749999999999,
855558,375.86,35.8,13.455788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855656,375.5,37.6,14.1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855820,375.26,37.6,14.109776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855825,375.14,37.5,14.06775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855871,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855915,375.4,37.5,14.0775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856000,375.49,35.4,13.292346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856026,,,,,,,,,,,,,,,,,2199.128,11420.125,,,2372.951,,,,,,,,,,,,,,,,,,
856035,,,,,,,,,,,81.9,61.8,4,74.1976893453145,77.9,57.8,,,,,,185.331746031746,195.265006105006,,,,,,,,,,,,,,,,
856094,,,,,,,,,,,,,,,,,,,15992.231,15178.82,2372.978,185.333577533578,195.265335775336,,,,,,,,,,,,,,,,
856213,375.74,35.6,13.376344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856349,375.77,36.3,13.640451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856448,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8694,9.95024375,12.4318,3.5624,3.872585,3.90082927083333,3.93816,0.0655749999999999,
856518,375.52,36.4,13.668928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856580,375.77,36.5,13.715605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856680,375.01,38.1,14.287881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856802,375.4,38.2,14.34028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856857,375.62,38.1,14.311122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856864,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856930,375.62,36,13.52232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856999,375.5,35.6,13.3678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857016,,,,,,,,,,,,,,,,,2199.128,11420.125,,,2372.978,,,,,,,,,,,,,,,,,,
857022,,,,,,,,,,,81.9,61.8,4,74.1976893453145,77.9,57.8,,,,,,185.333577533578,195.265335775336,,,,,,,,,,,,,,,,
857097,,,,,,,,,,,,,,,,,,,15992.231,15178.824,2372.978,185.333626373626,195.265335775336,,,,,,,,,,,,,,,,
857222,375.62,35.7,13.409634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857388,375.5,38.5,14.45675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857424,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857447,375.64,38.5,14.46214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857481,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857599,375.77,38.3,14.391991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857811,375.23,39.1,14.671493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857865,375.48,39,14.64372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8694,9.95024375,12.4318,3.5624,3.872585,3.90091505208333,3.93816,0.0655749999999999,
858069,375.14,40.3,15.118142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858185,374.89,40.2,15.070578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858242,375.4,40.2,15.09108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858411,375.26,39.7,14.897822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858431,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858447,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858568,375.26,39.7,14.897822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858795,374.9,45,16.8705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858867,374.51,44.9,16.815499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858949,375.52,45,16.8984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8694,9.95024375,12.4318,3.5624,3.872585,3.90074348958333,3.93816,0.0655749999999999,
859100,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859138,374.76,49.9,18.700524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859224,374.53,49.8,18.651594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859331,374.63,48.8,18.281944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859432,374.12,49,18.33188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859504,374.5,49.1,18.38795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859616,374.24,49,18.33776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859692,374.14,48.9,18.295446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859842,374.48,48.9,18.312072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859948,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8694,9.95024375,12.4318,3.5624,3.872585,3.90052109375,3.93816,0.0655749999999999,
860044,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8694,9.9788375,12.4318,3.5624,3.872585,3.90052109375,3.93816,0.0655749999999999,
860085,374.64,50.1,18.769464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860181,374.63,50,18.7315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860272,374.5,50,18.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860471,374.63,48.3,18.094629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860621,374.37,48.3,18.082071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860626,374.62,48.2,18.056684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860628,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860742,374.15,50.2,18.78233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860848,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860858,374.26,50.1,18.750426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861013,374.78,48.5,18.17683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861086,374.79,48.5,18.177315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8694,9.9788375,12.4318,3.5624,3.87594,3.90153458333333,3.93816,0.0622199999999999,
861228,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861251,374.52,48.4,18.126768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861347,374.26,47.2,17.665072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861418,374.51,47.4,17.751774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861507,374.13,47.2,17.658936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861584,374.76,47.2,17.688672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861724,374.76,46.7,17.501292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861926,374.88,46.6,17.469408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861930,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861947,375.01,46.6,17.475466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862050,374.72,46.1,17.274592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862136,374.86,46.1,17.281046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862229,374.49,46,17.22654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862305,374.86,45.9,17.206074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862319,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862488,374.74,49.2,18.437208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862600,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862610,374.37,49.1,18.381567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8694,9.9788375,12.4318,3.5624,3.87594,3.90109296875,3.93816,0.0622199999999999,
862926,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862947,374.67,48.8,18.283896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862952,374.65,48.8,18.28292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863087,374.5,48.9,18.31305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863169,374.49,48.8,18.275112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863253,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863268,374.37,48.9,18.306693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863442,374.48,46.5,17.41332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863603,374.72,46.7,17.499424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863604,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863650,374.72,46.8,17.536896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863782,374.77,47.8,17.914006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864010,374.65,47.9,17.945735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864016,374.65,47.9,17.945735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864151,374.63,45.3,16.970739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864287,374.88,45.1,16.907088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864338,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864535,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8694,9.9788375,12.4318,3.5624,3.87594,3.90180463541667,3.93816,0.0622199999999999,
864582,375.15,42.9,16.093935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864645,375.04,43.1,16.164224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864786,374.74,41.5,15.55171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864966,375.11,41.6,15.604576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865008,375.13,41.7,15.642921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865108,375,43.8,16.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865224,374.77,44.1,16.527357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865360,374.76,44.3,16.601868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865424,374.37,48.2,18.044634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865518,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8694,9.9788375,12.4318,3.5624,3.87594,3.9018078125,3.93816,0.0622199999999999,
865546,,,,32,14.2,480,454.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865589,374.63,48.5,18.169555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865663,374.13,48.5,18.145305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865725,374.62,47.8,17.906836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865976,374.61,47.9,17.943819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866013,374.39,48.1,18.008159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866191,374.12,48.8,18.257056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866291,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8694,9.9788375,12.4318,3.5624,3.87594,3.90175697916667,3.93816,0.0622199999999999,
866360,374.49,48.9,18.312561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866376,,,,30,14.2,448,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866501,374.48,47.9,17.937592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866586,374.61,47.9,17.943819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866712,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866715,374.6,48,17.9808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866987,374.4,50.7,18.98208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867013,374.41,50.8,19.020028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867189,374.38,49,18.34462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867285,374.62,48.9,18.318918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867728,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867731,374.01,49.1,18.363891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867750,,,,,,,,,,,,,,,,,,,,,,,,,,,378.19584,302.556672,509.713770519031,407.771016415225,,,,,,,,,
867831,374.52,46.7,17.490084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868008,374.65,46.7,17.496155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868067,374.78,46.6,17.464748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868153,374.51,47.7,17.864127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868229,,,,32,14.2,480,454.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868249,374.77,47.7,17.876529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868321,374.62,47.9,17.944298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868425,374.5,47.8,17.9011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868501,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868503,374.53,50.9,19.063577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868586,374.51,51,19.10001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868693,374.26,51.2,19.162112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868825,373.99,52.3,19.559677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868971,374,52.4,19.5976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868998,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8694,9.9788375,12.4318,3.5624,3.87594,3.90135348958333,3.93816,0.0622199999999999,
869071,373.75,52.5,19.621875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869149,374.39,52.1,19.505719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869233,,,,31,14.2,464,440.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869253,374.26,52.2,19.536372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869331,374.15,52.3,19.568045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869470,374.54,48.5,18.16519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869547,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869560,374.16,48.5,18.14676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869670,374.17,48.7,18.222079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869872,374.23,51.6,19.310268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870035,374.35,51.8,19.39133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870068,373.98,51.8,19.372164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870072,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870138,374.1,51.8,19.37838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870297,374.24,50.7,18.973968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870380,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9304,10.04098125,12.4318,3.5014,3.87594,3.90135348958333,3.93816,0.0622199999999999,
870462,374.51,50.6,18.950206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870583,374.27,50,18.7135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870647,,,,32,14.2,480,454.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870669,374.02,48.7,18.214774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870760,374.14,47.9,17.921306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870821,,,,,,,,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871046,374.64,46.7,17.495688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871069,374.63,46.6,17.457758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871247,374.38,48.6,18.194868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871358,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9304,10.04098125,12.4318,3.5014,3.87594,3.90106119791667,3.93816,0.0622199999999999,
871441,374.65,48.7,18.245455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871576,374.62,47.8,17.906836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871655,374.6,47.9,17.94334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871728,,,,33,14.2,496,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871755,373.97,47.9,17.913163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871826,374.47,47.8,17.899666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872072,374.5,45,16.8525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872089,374.75,44.9,16.826275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872367,375,44.2,16.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873441,374.86,44.2,16.568812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874335,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9304,10.04098125,12.4318,3.5014,3.87594,3.90085786458333,3.93816,0.0622199999999999,
875528,374.23,50.5,18.898615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875537,374.25,50.7,18.974475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875643,374.36,49.6,18.568256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875788,374.46,49.5,18.53577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875876,374.36,49.4,18.493384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875959,,,,,,,,,32,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9304,10.07834375,12.4318,3.5014,3.87594,3.90085786458333,3.93816,0.0622199999999999,
876104,373.87,48.6,18.170082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876140,374.73,48.6,18.211878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876293,374.36,49.1,18.381076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876489,374.23,49.4,18.486962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876513,374.49,49.4,18.499806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877153,374.4,49,18.3456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877232,374.65,48.9,18.320385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877339,374.52,48.7,18.239124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877513,374.5,48.5,18.16325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877588,374.49,47.6,17.825724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
