;;;;;;;;;;;;;;;;;0;0;0;1;1;3;3;3;6;7;8;8;8;8;8;8;16;16;16;19;19;21;22;23;24;25;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;VARIO F1712;VARIO F1712;CURRENT F1678;CURRENT F1678;CURRENT F1678;TEMPERATURE SENSOR;TEMPERATURE F1713 ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;CURRENT F1678;CURRENT F1678;CURRENT F1678;VARIO F1712;VARIO F1712;RPM SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;ALTITUDE;VARIOMETER;CURRENT;VOLTAGE;CAPACITY;TEMPERATURE;TEMPERATURE;DISTANCE;SPEED;ALTITUDE;VARIOMETER;LATITUDE;LONGITUDE;CURRENT;VOLTAGE;CAPACITY;ALTITUDE;VARIOMETER;ROTATION;TEMPERATURE;TEMPERATURE;TEMPERATURE;TEMPERATURE;
2871380;25,7;-1,0;-135,0;28,7;11,3;25,0;129,8;-11,3;-27,2;65,9;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   63;  -1,3;   0,1; 22,6;  1839; 265;   8;16329; 13;-6321;  -1,6;N 46:36.9344;E 13:56.1292;   0,0; 22,6;     0;   64;  -1,6;     0; 774;  -1;  37;  97;
2872415;24,3;21,7;-135,0;33,3;44,6;22,3;129,8;-6,7;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   60;  -2,1;   0,0; 22,6;  1839; 264;   6;16332; 17;-6324;  -2,4;N 46:36.9312;E 13:56.1245;   0,0; 22,6;     0;   61;  -2,4;     0; 774;  -1;  37;  95;
2873450;13,7;-1,3;-135,0;24,1;-10,4;24,4;129,8;-12,2;-28,3;67,0;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   58;  -2,3;   0,0; 22,6;  1839; 264;   6;16335; 19;-6327;  -2,7;N 46:36.9292;E 13:56.1208;   0,0; 22,6;     0;   58;  -2,7;     0; 774;  -1;  37;  94;
2874486;5,7;6,7;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,3;  0,0;3;   56;  -2,3;   0,0; 22,6;  1839; 263;   7;16338; 21;-6328;  -1,7;N 46:36.9232;E 13:56.1191;   0,0; 22,6;     0;   56;  -1,9;     0; 774;  -1;  37;  97;
2875522;5,7;6,7;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   54;  -1,4;   0,0; 22,6;  1839; 262;   7;16339; 21;-6330;  -1,1;N 46:36.9196;E 13:56.1180;   0,0; 22,6;     0;   55;  -1,0;     0;   1;  -1;  37;  94;
2876560;17,4;-4,6;-135,0;24,0;-10,4;25,0;129,8;-12,8;-27,7;66,4;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   53;  -1,5;   0,0; 22,6;  1839; 262;   7;16341; 20;-6330;  -1,2;N 46:36.9188;E 13:56.1169;   0,0; 22,6;     0;   54;  -1,5;     0; 774;  -1;  37;  94;
2877595;19,3;-6,7;-135,0;24,4;-10,4;25,4;129,8;-13,1;-27,2;65,9;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   50;  -1,6;   0,0; 22,6;  1839; 261;   7;16341; 17;-6333;  -1,4;N 46:36.9156;E 13:56.1189;   0,0; 22,6;     0;   52;  -1,6;     0; 774;  -1;  37; 102;
2878628;8,3;8,6;-135,0;25,0;-3,7;23,1;129,8;-10,3;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   50;  -1,0;   0,0; 22,6;  1839; 260;   7;16344; 17;-6333;   0,0;N 46:36.9096;E 13:56.1248;   0,0; 22,6;     0;   51;   0,0;     0; 774;  -1;  37;  97;
2879659;3,3;3,7;-135,0;13,1;-11,9;22,0;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   50;   0,0;   0,0; 22,6;  1839; 258;   7;16343; 20;-6332;   0,0;N 46:36.9040;E 13:56.1357;   0,0; 22,6;     0;   52;   0,0;     0;   1;  -1;  37;  91;
2880692;2,1;-5,2;-135,0;-3,0;-15,2;20,8;129,8;-11,6;-29,0;67,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   51;   0,0;   0,0; 22,6;  1839; 257;   7;16342; 24;-6331;   0,0;N 46:36.8996;E 13:56.1497;   0,0; 22,6;     0;   53;   0,0;     0; 774;  -1;  37;  91;
2881725;15,2;-2,8;-135,0;24,0;-10,3;24,7;129,8;-12,4;-28,0;66,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   51;  -1,0;   0,0; 22,6;  1839; 255;   7;16340; 41;-6333;  -1,6;N 46:36.8964;E 13:56.1674;   0,0; 22,6;     0;   53;   0,0;     0; 774;  -1;  37; 101;
2882760;19,3;-6,7;-135,0;24,4;-10,4;25,4;129,8;-13,1;-27,2;65,9;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   47;  -3,5;   0,0; 22,6;  1839; 255;   7;16341; 37;-6337;  -4,5;N 46:36.8976;E 13:56.1771;   0,0; 22,6;     0;   47;  -4,4;     0; 774;  -1;  37; 118;
2883794;5,7;6,8;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   41;  -5,5;   0,0; 22,6;  1839; 254;   7;16345; 41;-6344;  -5,9;N 46:36.8968;E 13:56.1864;   0,0; 22,5;     0;   41;  -5,9;     0; 774;  -1;  37; 128;
2884830;5,7;6,8;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   36;  -4,2;   0,0; 22,6;  1839; 254;   7;16351; 38;-6348;  -3,2;N 46:36.8964;E 13:56.1945;   0,0; 22,6;     0;   37;  -3,5;     0;   1;  -1;  37; 117;
2885865;5,8;6,7;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   34;  -2,1;   0,0; 22,6;  1839; 253;   7;16355; 36;-6349;  -1,5;N 46:36.8960;E 13:56.2031;   0,0; 22,6;     0;   35;  -1,9;     0; 774;  -1;  37; 122;
2886901;5,7;6,7;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   33;  -1,5;   0,0; 22,6;  1839; 253;   8;16356; 35;-6350;  -1,1;N 46:36.8960;E 13:56.2094;   0,0; 22,5;     0;   34;  -1,3;     0; 774;  -1;  37; 117;
2887937;5,8;6,5;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   32;  -0,8;   0,0; 22,6;  1839; 253;   7;16356; 34;-6351;   0,0;N 46:36.8960;E 13:56.2142;   0,0; 22,6;     0;   33;   0,0;     0; 774;  -1;  37; 112;
2888968;2,8;4,0;-135,0;17,0;-11,2;22,3;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   32;   0,0;   0,0; 22,6;  1839; 252;   6;16357; 32;-6350;   0,0;N 46:36.8940;E 13:56.2213;   0,0; 22,6;     0;   33;   0,0;     0; 774;  -1;  37; 113;
2889998;8,6;8,9;-135,0;25,4;-1,5;22,9;129,8;-10,1;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   32;   0,0;   0,0; 22,6;  1839; 251;   6;16356; 32;-6350;   0,0;N 46:36.8924;E 13:56.2266;   0,0; 22,6;     0;   33;   0,0;     0;   1;  -1;  37; 111;
2891029;7,1;5,1;-135,0;23,2;-10,0;23,2;129,8;-11,0;-29,3;68,0;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   32;   0,0;   0,0; 22,6;  1839; 250;   6;16356; 31;-6351;   0,0;N 46:36.8916;E 13:56.2294;   0,0; 22,6;     0;   33;   0,0;     0; 774;  -1;  37; 104;
2892059;5,5;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;2;   31;   0,0;   0,0; 22,6;  1839; 250;   5;16356; 29;-6351;   0,0;N 46:36.8908;E 13:56.2347;   0,0; 22,6;     0;   33;   0,0;     0; 774;  -1;  37; 105;
2893090;5,5;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;2;   31;   0,0;   0,0; 22,6;  1839; 249;   5;16356; 28;-6352;   0,0;N 46:36.8900;E 13:56.2430;   0,0; 22,6;     0;   32;   0,0;     0; 774;  -1;  37; 109;
2894122;5,8;6,5;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;2;   30;   0,0;   0,0; 22,6;  1839; 249;   5;16357; 27;-6353;   0,0;N 46:36.8900;E 13:56.2488;   0,0; 22,6;     0;   32;   0,0;     0; 774;  -1;  37; 104;
2895155;9,4;3,1;-135,0;23,7;-10,0;23,7;129,8;-11,5;-29,0;67,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;2;   30;   0,0;   0,0; 22,6;  1839; 253;   6;16358; 23;-6353;   0,0;N 46:36.9188;E 13:56.2469;   0,0; 22,6;     0;   31;   0,0;     0;   1;  -1;  37; 109;
2896188;3,9;5,1;-135,0;20,4;-10,4;22,8;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   29;  -0,8;   0,0; 22,6;  1839; 267;   7;16360;  5;-6354;   0,0;N 46:36.9488;E 13:56.1857;   0,0; 22,6;     0;   30;   0,0;     0; 774;  -1;  37; 109;
2897223;13,4;12,5;-135,0;27,7;11,5;22,8;129,8;-9,1;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   28;  -0,9;   0,0; 22,6;  1839; 270;   7;16362;  9;-6355;  -1,0;N 46:36.9572;E 13:56.1660;   0,0; 22,6;     0;   29;   0,0;     0; 774;  -1;  37; 106;
2898258;16,8;14,4;-135,0;29,0;19,8;22,8;129,8;-8,5;-29,5;68,2;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   27;  -1,1;   0,0; 22,6;  1839; 271;   7;16364;  8;-6356;  -1,2;N 46:36.9600;E 13:56.1565;   0,0; 22,6;     0;   28;  -1,1;     0; 774;  -1;  37; 102;
2899293;5,8;6,7;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   26;  -0,7;   0,0; 22,6;  1839; 270;   6;16364;  8;-6357;   0,0;N 46:36.9564;E 13:56.1570;   0,0; 22,6;     0;   27;   0,0;     0; 774;  -1;  37; 109;
2900325;3,7;4,6;-135,0;16,7;-11,2;22,3;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   26;   0,0;   0,0; 22,6;  1839; 268;   6;16365; 11;-6357;   0,0;N 46:36.9468;E 13:56.1613;   0,0; 22,6;     0;   27;   0,0;     0;   1;  -1;  37; 100;
2901357;0,7;0,7;-135,0;3,1;-13,7;21,0;129,8;-11,0;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   26;   0,0;   0,1; 22,6;  1839; 265;   6;16365; 18;-6356;   0,0;N 46:36.9360;E 13:56.1655;   0,0; 22,6;     0;   28;   0,0;     0; 774;  -1;  37;  96;
2902388;-1,6;-2,1;-135,0;-4,8;-15,3;20,2;129,8;-11,2;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   27;   0,0;   0,0; 22,6;  1839; 263;   8;16364; 24;-6356;   0,0;N 46:36.9288;E 13:56.1693;   0,0; 22,6;     0;   29;   0,0;     0; 774;  -1;  37;  97;
2903422;7,4;-1,2;-135,0;13,2;-12,1;22,8;129,8;-11,6;-28,9;67,6;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   27;   0,0;   0,1; 22,6;  1839; 261;   8;16364; 28;-6355;   0,0;N 46:36.9232;E 13:56.1783;   0,0; 22,6;     0;   29;   0,0;     0; 775;  -1;  37;  89;
2904453;13,5;-3,0;-135,0;20,5;-10,9;24,3;129,8;-12,4;-28,0;66,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   28;   0,0;   0,1; 22,6;  1839; 260;   8;16362; 35;-6355;   0,0;N 46:36.9168;E 13:56.1895;   0,0; 22,6;     0;   30;   0,0;     0; 775;  -1;  37;  89;
2905483;1,8;1,9;-135,0;7,9;-12,8;21,4;129,8;-11,0;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   28;   0,0;   0,0; 22,6;  1839; 257;   8;16362; 41;-6355;   0,0;N 46:36.9096;E 13:56.2017;   0,0; 22,6;     0;   30;   0,0;     0;   1;  -1;  37;  90;
2906514;6,8;-4,9;-135,0;4,6;-13,8;22,2;129,8;-12,1;-28,6;67,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   29;   0,0;   0,0; 22,6;  1839; 255;   8;16361; 45;-6354;   0,0;N 46:36.9052;E 13:56.2104;   0,0; 22,6;     0;   31;   0,0;     0; 775;  -1;  37;  84;
2907546;8,5;-29,6;-135,0;-17,6;-18,7;21,7;129,8;-14,3;-26,6;65,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   30;   0,0;   0,1; 22,6;  1839; 254;   8;16360; 52;-6353;   0,0;N 46:36.9004;E 13:56.2255;   0,0; 22,5;     0;   32;   0,0;     0; 775;  -1;  37;  86;
2908577;27,1;-35,1;-135,0;17,3;-12,6;26,8;129,8;-15,3;-25,0;63,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   30;   0,0;   0,1; 22,6;  1839; 251;   8;16358; 56;-6353;   0,0;N 46:36.8956;E 13:56.2407;   0,0; 22,5;     0;   32;   0,0;     0; 775;  -1;  37;  89;
2909609;28,3;-32,6;-135,0;25,4;-10,1;27,5;129,8;-15,2;-25,1;63,8;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   30;   0,0;   0,0; 22,6;  1839; 248;   8;16358; 63;-6352;   0,0;N 46:36.8888;E 13:56.2596;   0,0; 22,5;     0;   32;   0,0;     0; 775;  -1;  37;  89;
2910641;40,5;-22,2;-135,0;28,4;6,4;27,7;129,8;-14,3;-24,7;63,4;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   30;   0,0;   0,0; 22,6;  1840; 245;   8;16356; 66;-6354;  -1,1;N 46:36.8852;E 13:56.2747;   0,0; 22,5;     0;   31;   0,0;     0; 775;  -1;  37;  93;
2911676;18,3;3,9;-135,0;27,8;10,6;24,1;129,8;-10,4;-28,3;67,0;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   27;  -2,0;   0,0; 22,6;  1840; 243;   8;16357; 69;-6356;  -2,6;N 46:36.8828;E 13:56.2913;   0,0; 22,6;     0;   28;  -2,2;     0; 775;  -1;  37;  95;
2912711;10,4;10,4;-135,0;26,3;3,9;22,9;129,8;-9,7;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   24;  -2,6;   0,1; 22,6;  1840; 239;   8;16359; 72;-6360;  -2,7;N 46:36.8788;E 13:56.3102;   0,0; 22,6;     0;   26;  -2,6;     0; 775;  -1;  37; 102;
2913745;12,8;12,4;-135,0;27,7;11,5;22,8;129,8;-9,1;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   21;  -2,9;   0,0; 22,6;  1840; 236;   7;16363; 72;-6362;  -2,5;N 46:36.8744;E 13:56.3269;   0,0; 22,6;     0;   23;  -2,7;     0; 775;  -1;  37; 107;
2914780;21,3;19,3;-135,0;32,0;36,6;22,5;129,8;-7,3;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   20;  -1,6;   0,0; 22,6;  1840; 232;   8;16364; 71;-6363;   0,0;N 46:36.8708;E 13:56.3397;   0,0; 22,6;     0;   21;  -1,0;     0;   1;  -1;  37; 105;
2915815;5,8;6,5;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   21;   0,0;   0,0; 22,6;  1840; 228;   7;16365; 68;-6362;   0,0;N 46:36.8632;E 13:56.3488;   0,0; 22,6;     0;   23;   0,0;     0; 775;  -1;  37; 106;
2916848;1,2;1,8;-135,0;8,0;-12,8;21,4;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   22;   0,0;   0,0; 22,6;  1840; 224;   5;16364; 64;-6360;  +1,2;N 46:36.8540;E 13:56.3546;   0,0; 22,6;     0;   24;   0,0;     0; 775;  -1;  37; 105;
2917879;5,5;6,7;-135,0;23,4;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   23;   0,0;   0,0; 22,6;  1840; 222;   5;16362; 60;-6359;   0,0;N 46:36.8472;E 13:56.3566;   0,0; 22,6;     0;   25;   0,0;     0; 775;  -1;  37;  96;
2918911;5,7;6,7;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   24;   0,0;   0,0; 22,6;  1840; 220;   5;16362; 54;-6358;   0,0;N 46:36.8404;E 13:56.3555;   0,0; 22,6;     0;   27;   0,0;     0; 775;  -1;  37;  94;
2919942;-9,8;5,7;-135,0;-7,1;-13,5;18,3;129,8;-9,4;-31,4;70,1;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   26;   0,0;   0,0; 22,6;  1840; 219;   5;16361; 48;-6357;  +1,4;N 46:36.8336;E 13:56.3507;   0,0; 22,6;     0;   28;   0,0;     0;   1;  -1;  37;  91;
2920976;-7,6;8,2;-135,0;2,1;-11,8;19,3;129,8;-9,2;-31,4;70,1;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   27;   0,0;   0,1; 22,6;  1840; 235;   6;16361; 15;-6355;  +1,3;N 46:36.8676;E 13:56.2787;   0,0; 22,6;     0;   29;  +1,4;     0; 775;  -1;  37;  87;
2922013;5,4;6,8;-135,0;23,5;-9,8;23,1;129,8;-10,7;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   28;   0,0;   0,0; 22,6;  1840; 250;   6;16360; 10;-6355;   0,0;N 46:36.8968;E 13:56.2371;   0,0; 22,5;     0;   30;   0,0;     0; 775;  -1;  37;  86;
2923045;-2,7;-3,1;-135,0;-8,3;-15,9;19,8;129,8;-11,2;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   27;  -0,8;   0,1; 22,6;  1840; 261;   6;16361; 30;-6356;   0,0;N 46:36.9292;E 13:56.2012;   0,0; 22,5;     0;   29;   0,0;     0; 775;  -1;  37;  95;
2924081;3,3;-24,4;-135,0;-32,1;-21,1;19,5;129,8;-13,5;-27,4;66,1;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   26;  -1,4;   0,1; 22,6;  1840; 266;   7;16363; 38;-6358;  -1,7;N 46:36.9428;E 13:56.1891;   0,0; 22,6;     0;   27;  -1,7;     0; 775;  -1;  37; 100;
2925117;24,9;-12,8;-135,0;24,0;-10,9;26,3;129,8;-14,1;-26,2;64,9;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   24;  -1,8;   0,0; 22,6;  1840; 269;   8;16365; 43;-6360;  -1,8;N 46:36.9536;E 13:56.1812;   0,0; 22,6;     0;   25;  -1,8;     0;   1;  -1;  37; 107;
2926153;25,9;-13,4;-135,0;24,4;-10,9;26,5;129,8;-14,3;-26,2;64,9;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   23;  -1,2;   0,0; 22,6;  1840; 271;   8;16368; 46;-6361;   0,0;N 46:36.9620;E 13:56.1731;   0,0; 22,6;     0;   24;  -1,0;     0; 775;  -1;  37; 109;
2927187;29,6;1,3;-135,0;30,1;21,1;25,0;129,8;-10,7;-27,2;65,9;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   23;   0,0;   0,0; 22,6;  1840; 273;   8;16369; 46;-6359;  +1,5;N 46:36.9684;E 13:56.1660;   0,0; 22,6;     0;   26;   0,0;     0; 775;  -1;  37;  97;
2928219;5,8;6,8;-135,0;23,8;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   26;  +2,2;   0,0; 22,6;  1840; 274;   7;16367; 45;-6356;  +2,5;N 46:36.9736;E 13:56.1578;   0,0; 22,5;     0;   28;  +2,4;     0; 775;  -1;  37;  89;
2929252;26,8;-8,6;-135,0;27,1;2,1;26,0;129,8;-12,9;-26,5;65,2;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   27;   0,0;   0,1; 22,6;  1840; 275;   5;16365; 43;-6356;   0,0;N 46:36.9784;E 13:56.1510;   0,0; 22,5;     0;   29;   0,0;     0; 775;  -1;  37; 102;
2930285;5,8;6,7;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   26;   0,0;   0,0; 22,6;  1840; 275;   6;16365; 38;-6357;   0,0;N 46:36.9792;E 13:56.1475;   0,0; 22,5;     0;   28;   0,0;     0;   1;  -1;  37;  99;
2931316;5,7;6,7;-135,0;23,5;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   27;   0,0;   0,0; 22,6;  1840; 275;   6;16366; 35;-6355;  +1,3;N 46:36.9796;E 13:56.1442;   0,0; 22,6;     0;   29;   0,0;     0; 775;  -1;  37;  91;
2932349;12,5;19,9;-135,0;29,0;25,9;21,7;129,8;-7,3;-30,5;69,2;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   29;  +1,6;   0,1; 22,6;  1840; 275;   5;16364; 34;-6353;  +1,8;N 46:36.9800;E 13:56.1448;   0,0; 22,6;     0;   31;  +1,8;     0; 775;  -1;  37;  86;
2933383;16,7;18,5;-135,0;30,1;28,3;22,2;129,8;-7,6;-29,9;68,6;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   30;   0,0;   0,0; 22,6;  1840; 276;   5;16362; 35;-6352;   0,0;N 46:36.9824;E 13:56.1455;   0,0; 22,6;     0;   32;   0,0;     0; 775;  -1;  37;  86;
2934415;13,7;3,9;-135,0;25,4;-2,5;23,8;129,8;-11,0;-28,7;67,4;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   30;   0,0;   0,0; 22,6;  1840; 276;   5;16361; 35;-6352;   0,0;N 46:36.9832;E 13:56.1466;   0,0; 22,6;     0;   32;   0,0;     0; 775;  -1;  37;  88;
2935448;22,3;-3,0;-135,0;26,5;0,6;25,1;129,8;-12,1;-27,4;66,1;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   29;  -1,0;   0,0; 22,6;  1840; 276;   5;16361; 32;-6354;  -1,5;N 46:36.9840;E 13:56.1517;   0,0; 22,6;     0;   30;  -1,5;     0;   1;  -1;  37;  96;
2936484;5,8;6,8;-135,0;24,0;-9,5;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   28;  -0,9;   0,0; 22,6;  1840; 277;   5;16362; 19;-6356;   0,0;N 46:36.9840;E 13:56.1593;   0,0; 22,6;     0;   29;   0,0;     0; 775;  -1;  37;  90;
2937515;21,9;19,8;-135,0;32,1;37,8;22,5;129,8;-7,1;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   28;   0,0;   0,1; 22,6;  1840; 276;   6;16364;  9;-6355;   0,0;N 46:36.9824;E 13:56.1635;   0,0; 22,6;     0;   29;   0,0;     0; 775;  -1;  37;  91;
2938549;21,0;6,4;-135,0;28,9;16,1;24,0;129,8;-10,0;-28,4;67,1;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   28;   0,0;   0,0; 22,6;  1840; 276;   6;16362; 18;-6354;   0,0;N 46:36.9748;E 13:56.1761;   0,0; 22,6;     0;   30;   0,0;     0; 775;  -1;  37;  90;
2939580;21,0;-8,5;-135,0;24,3;-10,6;25,6;129,8;-13,4;-26,9;65,6;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   28;   0,0;   0,1; 22,6;  1840; 273;   6;16361; 35;-6355;  -1,3;N 46:36.9672;E 13:56.1848;   0,0; 22,5;     0;   29;  -1,3;     0;   1;  -1;  37;  99;
2940614;4,8;5,4;-135,0;18,7;-10,7;22,6;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   25;  -2,4;   0,0; 22,6;  1840; 271;   7;16362; 44;-6359;  -2,8;N 46:36.9580;E 13:56.1857;   0,0; 22,6;     0;   26;  -2,6;     0;   1;  -1;  37; 104;
2941649;17,3;0,7;-135,0;25,3;-5,5;24,6;129,8;-11,9;-28,0;66,7;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,4;  0,0;3;   22;  -2,4;   0,0; 22,6;  1840; 268;   7;16366; 49;-6362;  -2,4;N 46:36.9492;E 13:56.1809;   0,0; 22,6;     0;   23;  -2,4;     0; 775;  -1;  37; 101;
2942685;5,7;6,8;-135,0;23,7;-9,8;23,1;129,8;-10,9;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   20;  -1,6;   0,0; 22,6;  1840; 266;   6;16370; 54;-6363;  -1,4;N 46:36.9416;E 13:56.1757;   0,0; 22,6;     0;   22;  -1,4;     0; 775;  -1;  37; 102;
2943722;-5,7;-6,8;-135,0;-18,0;-17,9;18,7;129,8;-11,3;-29,6;68,3;0,0;0,0;-5,2;-100,0;0,0;129,8;  5,5;  0,0;3;   19;  -0,9;   0,0; 22,6;  1840; 264;   7;16371; 55;-6364;   0,0;N 46:36.9328;E 13:56.1682;   0,0; 22,6;     0;   21;   0,0;     0; 775;  -1;  37; 103;
