;;;;;;;;;;;;;;;;;0;0;0;1;1;1;4;4;7;8;8;8;8;8;8;16;17;18;
;;;;;;;;;;;;;;;;;RECEIVER;RECEIVER;RECEIVER;CURRENT F1678;CURRENT F1678;CURRENT F1678;VARIO F1712;VARIO F1712;TEMPERATURE SENSOR;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;GPS F1675  ;TEMPERATURE SENSOR;TEMPERATURE SENSOR;TEMPERATURE SENSOR;
TIME;CH1;CH2;CH3;CH4;CH5;CH6;CH7;CH8;CH9;CH10;CH11;CH12;CH13;CH14;CH15;CH16;BATTERY;EXTERNAL BATTERY;STATUS;CURRENT;VOLTAGE;CAPACITY;ALTITUDE;VARIOMETER;TEMPERATURE;DISTANCE;SPEED;ALTITUDE;VARIOMETER;LATITUDE;LONGITUDE;TEMPERATURE;TEMPERATURE;TEMPERATURE;
614995;-1,9;0,6;-134,8;1,6;-6,0;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    41;   -2;   0,0; 322;16380; 65; 6381;   0,0;N 46:46.3630;E 13:49.8798;  -1;   0;   0;
616026;-2,2;-9,4;-134,8;15,8;-2,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,1;  5,7;    41;   -2;   0,0; 322;16381; 66; 6380;  -0,2;N 46:46.3718;E 13:49.8693;  -1;   0;   0;
617056;16,1;-11,6;-134,8;20,8;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,7;  0,0;3;   0,0;  5,7;    41;   -2;   0,0; 322;16380; 64; 6380;  -0,1;N 46:46.3777;E 13:49.8598;  -1;   0;   0;
618086;4,0;-8,0;-134,8;15,6;-1,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;   -2;   0,0;   2;16380; 61; 6381;  +0,4;N 46:46.3826;E 13:49.8475;  -1;   0;   0;
619118;3,4;-11,9;-134,8;21,7;0,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;   -2;   0,0; 322;16381; 59; 6380;  -0,5;N 46:46.3851;E 13:49.8365;  -1;   0;   0;
620150;4,8;-19,2;-134,8;25,0;12,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    41;   -3;   0,0; 322;16380; 57; 6378;  -1,6;N 46:46.3855;E 13:49.8225;  -1;   0;   0;
621183;9,1;-7,4;-134,8;14,1;-2,2;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;   -4;   0,0; 322;16378; 58; 6377;  -1,0;N 46:46.3824;E 13:49.8088;  -1;   0;   0;
622214;16,1;-7,9;-134,8;14,7;-1,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    42;   -4;   0,0; 322;16378; 57; 6377;  +0,1;N 46:46.3770;E 13:49.7971;  -1;   0;   0;
623244;8,3;-8,6;-134,8;17,4;-1,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;   -4;   0,0;   2;16378; 56; 6378;  +0,7;N 46:46.3714;E 13:49.7890;  -1;   0;   0;
624274;1,6;-11,8;-134,8;21,4;0,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    42;   -4;   0,0; 322;16379; 54; 6378;  +0,2;N 46:46.3635;E 13:49.7817;  -1;   0;   0;
625304;1,9;-14,0;-134,8;22,8;3,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;   -4;   0,0; 322;16379; 52; 6378;  -0,7;N 46:46.3550;E 13:49.7792;  -1;   0;   0;
626337;16,1;-14,9;-134,8;22,8;5,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;   -3;   0,0; 322;16379; 50; 6379;  +1,0;N 46:46.3476;E 13:49.7808;  -1;   0;   0;
627370;16,1;-22,6;-134,8;26,6;19,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;   -1;  +1,4; 322;16380; 49; 6381;  +2,1;N 46:46.3394;E 13:49.7885;  -1;   0;   0;
628403;12,6;-26,0;-134,8;28,1;23,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;    0;   0,0;   2;16382; 50; 6382;  +0,8;N 46:46.3345;E 13:49.7965;  -1;   0;   0;
629435;12,8;-7,9;-134,8;14,9;-1,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;   -2;  -1,0; 322;16382; 54; 6381;  -0,9;N 46:46.3291;E 13:49.8079;  -1;   0;   0;
630469;7,6;-23,4;-134,8;27,1;19,9;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;   -3;  -1,4; 322;16381; 57; 6379;  -2,1;N 46:46.3238;E 13:49.8186;  -1;   0;   0;
631505;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;   -5;  -1,8; 322;16379; 60; 6377;  -2,0;N 46:46.3171;E 13:49.8304;  -1;   0;   0;
632539;9,1;-11,9;-134,8;21,3;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    42;   -7;  -1,5;   2;16377; 61; 6375;  -1,9;N 46:46.3097;E 13:49.8396;  -1;   0;   0;
633576;8,6;-11,9;-134,8;21,3;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    42;   -9;  -1,7; 322;16375; 61; 6373;  -1,8;N 46:46.3003;E 13:49.8465;  -1;   0;   0;
634612;5,5;-10,7;-134,8;17,6;-1,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    42;  -10;  -1,4; 322;16373; 61; 6371;  -1,6;N 46:46.2912;E 13:49.8495;  -1;   0;   0;
635647;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;  -12;  -1,4; 322;16371; 62; 6370;  -1,4;N 46:46.2807;E 13:49.8478;  -1;   0;   0;
636679;1,9;-12,2;-134,8;21,4;0,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;  -12;   0,0; 322;16371; 62; 6369;  -0,8;N 46:46.2721;E 13:49.8414;  -1;   0;   0;
637711;0,4;-13,5;-134,8;21,4;0,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    42;  -14;  -1,5;   2;16370; 61; 6367;  -1,5;N 46:46.2658;E 13:49.8309;  -1;   0;   0;
638746;8,9;-11,9;-134,8;21,3;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;  -16;  -1,7; 322;16368; 62; 6365;  -1,9;N 46:46.2619;E 13:49.8161;  -1;   0;   0;
639780;0,6;-2,4;-134,8;1,8;-5,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;  -17;  -1,0; 322;16366; 62; 6365;  -1,1;N 46:46.2623;E 13:49.8030;  -1;   0;   0;
640815;16,1;-11,2;-134,8;19,6;0,4;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    42;  -19;  -1,6; 322;16367; 61; 6363;  -1,6;N 46:46.2665;E 13:49.7888;  -1;   0;   0;
641850;3,7;-9,8;-134,8;17,6;-1,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    42;  -20;  -1,7; 322;16365; 63; 6361;  -1,6;N 46:46.2743;E 13:49.7776;  -1;   0;   0;
642884;16,1;-6,8;-134,8;14,9;-1,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;  -22;  -1,5;   2;16363; 69; 6360;  -1,6;N 46:46.2846;E 13:49.7686;  -1;   0;   0;
643920;7,9;-14,4;-134,8;22,9;5,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;  -22;   0,0; 322;16362; 72; 6359;  -0,6;N 46:46.2974;E 13:49.7630;  -1;   0;   0;
644950;10,7;-11,8;-134,8;21,1;0,3;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    42;  -23;   0,0; 322;16361; 74; 6359;  -0,1;N 46:46.3107;E 13:49.7617;  -1;   0;   0;
645982;3,1;-2,2;-134,8;5,2;-4,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;  -23;   0,0; 322;16360; 76; 6359;   0,0;N 46:46.3225;E 13:49.7646;  -1;   0;   0;
647014;-2,2;-10,9;-134,8;16,8;-1,8;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;  -24;   0,0; 322;16360; 77; 6358;  -0,7;N 46:46.3333;E 13:49.7714;  -1;   0;   0;
648048;15,9;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    42;  -25;   0,0;   2;16359; 77; 6357;  -1,1;N 46:46.3437;E 13:49.7834;  -1;   0;   0;
649079;0,6;-4,6;-134,8;9,5;-3,7;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;  -24;   0,0; 322;16358; 77; 6357;   0,0;N 46:46.3498;E 13:49.7942;  -1;   0;   0;
650110;16,1;1,2;-134,8;1,0;-5,5;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    42;  -23;   0,0; 322;16357; 72; 6358;  +1,3;N 46:46.3558;E 13:49.8112;  -1;   0;   0;
651141;-19,8;-11,9;-134,8;22,2;0,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,2;  5,7;    42;  -22;   0,0; 322;16358; 65; 6360;  +1,3;N 46:46.3568;E 13:49.8271;  -1;   0;   0;
652171;-21,1;-9,1;-134,8;17,6;-2,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,5;  5,6;    43;  -21;   0,0; 308;16360; 62; 6360;  +0,7;N 46:46.3561;E 13:49.8395;  -1;   0;   0;
653202;-19,9;-7,1;-134,8;12,5;-3,6;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,3;  5,7;    43;  -20;  +1,5;   1;16360; 51; 6362;  +1,4;N 46:46.3528;E 13:49.8512;  -1;   0;   0;
654235;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,2;  5,7;    43;  -19;   0,0; 321;16362; 34; 6362;  +1,1;N 46:46.3500;E 13:49.8556;  -1;   0;   0;
655267;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16362; 16; 6361;  -1,6;N 46:46.3490;E 13:49.8567;  -1;   0;   0;
656305;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  7; 6361;   0,0;N 46:46.3491;E 13:49.8570;  -1;   0;   0;
657337;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  3; 6361;  +0,3;N 46:46.3490;E 13:49.8572;  -1;   0;   0;
658370;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0;   1;16361;  2; 6362;  +0,5;N 46:46.3491;E 13:49.8574;  -1;   0;   0;
659401;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16362;  0; 6361;  -0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
660431;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
661463;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;  +0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
662494;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    43;  -20;   0,0;   1;16361;  0; 6362;  +0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
663524;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    43;  -20;   0,0;   1;16362;  0; 6361;  -0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
664554;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
665587;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;  -0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
666618;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
667648;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0;   1;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
668679;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;  +0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
669710;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
670739;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
671773;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
672805;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0;   1;16361;  0; 6361;  -0,2;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
673837;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;  +0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
674868;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
675898;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
676930;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
677961;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0;   1;16361;  0; 6361;  -0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
678993;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;  -0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
680024;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
681054;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;  +0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
682084;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
683115;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0;   1;16361;  0; 6361;  -0,2;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
684145;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
685175;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
686215;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
687296;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    43;  -20;   0,0; 324;16361;  0; 6361;  +0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
688337;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0;   1;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
689420;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
690453;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
691495;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0; 324;16361;  0; 6361;  +0,2;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
692527;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0;   1;16361;  0; 6362;  +0,2;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
693559;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0; 324;16362;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
694590;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0; 324;16361;  0; 6361;  -0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
695622;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,1;  5,7;    44;  -20;   0,0; 324;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
696654;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0; 324;16361;  0; 6361;  -0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
697685;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0;   1;16361;  0; 6361;  -0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
698717;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0; 324;16361;  0; 6361;  +0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
699748;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0; 324;16361;  0; 6361;  +0,2;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
700779;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0; 324;16361;  0; 6361;  +0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
701828;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0; 324;16361;  0; 6361;  -0,2;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
702859;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0;   1;16361;  0; 6361;   0,0;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
703892;16,1;-11,8;-134,8;21,0;0,1;-139,9;152,2;103,4;0,0;0,0;99,9;-100,0;3,0;-100,0;-100,0;0,0;  5,8;  0,0;3;   0,0;  5,7;    44;  -20;   0,0; 324;16361;  0; 6361;  -0,1;N 46:46.3490;E 13:49.8573;  -1;   0;   0;
